Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
7456.000000;0.000000;491285.349233;94.755142;5.000000;5.000000;0.000000;600.000000
7457.000000;0.000000;491114.640267;94.727082;5.000000;5.000000;0.000000;600.000000
7458.000000;0.000000;490653.244247;94.651240;5.000000;5.000000;0.000000;600.000000
7459.000000;0.000000;490300.257152;94.593218;5.000000;5.000000;0.000000;521.740830
7460.000000;0.000000;490077.405324;94.556586;5.000000;5.000000;0.000000;408.760314
7461.000000;0.000000;489951.939990;94.535963;5.000000;5.000000;0.000000;477.411559
7462.000000;0.000000;489829.101632;94.515771;5.000000;5.000000;0.000000;544.530179
7463.000000;0.000000;489748.278264;94.502486;5.000000;5.000000;0.000000;600.000000
7464.000000;0.000000;489827.759034;94.515551;5.000000;5.000000;0.000000;600.000000
7465.000000;0.000000;489908.198076;94.528773;5.000000;5.000000;0.000000;600.000000
7466.000000;0.000000;489986.520887;94.541647;5.000000;5.000000;0.000000;600.000000
7467.000000;0.000000;490062.727985;94.554174;5.000000;5.000000;0.000000;600.000000
7468.000000;0.000000;490137.949172;94.566538;5.000000;5.000000;0.000000;600.000000
7469.000000;0.000000;490211.055411;94.578555;5.000000;5.000000;0.000000;600.000000
7470.000000;0.000000;490109.294224;94.561828;5.000000;5.000000;0.000000;600.000000
7471.000000;0.000000;489540.802141;94.468382;5.000000;5.000000;0.000000;551.214450
7472.000000;0.000000;489340.590961;94.435472;5.000000;5.000000;0.000000;592.597368
7473.000000;0.000000;489369.889194;94.440288;5.000000;5.000000;0.000000;600.000000
7474.000000;0.000000;489434.331207;94.450881;5.000000;5.000000;0.000000;600.000000
7475.000000;0.000000;489827.460766;94.515502;5.000000;5.000000;0.000000;600.000000
7476.000000;0.000000;489977.246705;94.540123;5.000000;5.000000;0.000000;600.000000
7477.000000;0.000000;490233.451011;94.582236;5.000000;5.000000;0.000000;600.000000
7478.000000;0.000000;490542.407955;94.633021;5.000000;5.000000;0.000000;600.000000
7479.000000;0.000000;490665.581849;94.653268;5.000000;5.000000;0.000000;600.000000
7480.000000;0.000000;490732.293105;94.664234;5.000000;5.000000;0.000000;600.000000
7481.000000;0.000000;490576.964240;94.638701;5.000000;5.000000;0.000000;600.000000
7482.000000;0.000000;490135.756858;94.566178;5.000000;5.000000;0.000000;600.000000
7483.000000;0.000000;489818.443856;94.514020;5.000000;5.000000;0.000000;515.019808
7484.000000;0.000000;489635.872392;94.484009;5.000000;5.000000;0.000000;395.318270
7485.000000;0.000000;489560.396468;94.471603;5.000000;5.000000;0.000000;458.414951
7486.000000;0.000000;489490.452097;94.460106;5.000000;5.000000;0.000000;519.979007
7487.000000;0.000000;489437.094795;94.451335;5.000000;5.000000;0.000000;583.383683
7488.000000;0.000000;489549.218099;94.469765;5.000000;5.000000;0.000000;600.000000
7489.000000;0.000000;489695.607157;94.493828;5.000000;5.000000;0.000000;600.000000
7490.000000;0.000000;489841.702298;94.517843;5.000000;5.000000;0.000000;600.000000
7491.000000;0.000000;489987.503613;94.541809;5.000000;5.000000;0.000000;600.000000
7492.000000;0.000000;490132.925707;94.565713;5.000000;5.000000;0.000000;600.000000
7493.000000;0.000000;490278.054174;94.589568;5.000000;5.000000;0.000000;600.000000
7494.000000;0.000000;490233.676023;94.582273;5.000000;5.000000;0.000000;600.000000
7495.000000;0.000000;489689.954908;94.492899;5.000000;5.000000;0.000000;557.227996
7496.000000;0.000000;489503.817477;94.462303;5.000000;5.000000;0.000000;600.000000
7497.000000;0.000000;489589.035026;94.476310;5.000000;5.000000;0.000000;600.000000
7498.000000;0.000000;489692.407419;94.493302;5.000000;5.000000;0.000000;600.000000
7499.000000;0.000000;489654.062830;94.486999;5.000000;5.000000;0.000000;600.000000
7500.000000;0.000000;489479.774833;94.458351;5.000000;5.000000;0.000000;600.000000
7501.000000;-0.000000;489284.351765;94.426228;5.000000;5.000000;0.000000;535.819836
7502.000000;0.000000;489226.042443;94.416643;5.000000;5.000000;0.000000;578.400979
7503.000000;0.000000;489248.822468;94.420388;5.000000;5.000000;0.000000;600.000000
7504.000000;0.000000;489303.234854;94.429332;5.000000;5.000000;0.000000;600.000000
7505.000000;0.000000;489158.264190;94.405502;5.000000;5.000000;0.000000;600.000000
7506.000000;0.000000;488727.385962;94.334677;5.000000;5.000000;0.000000;600.000000
7507.000000;0.000000;488410.141253;94.282529;5.000000;5.000000;0.000000;521.033354
7508.000000;0.000000;488227.638079;94.252530;5.000000;5.000000;0.000000;407.345362
7509.000000;-0.000000;488152.230441;94.240135;5.000000;5.000000;0.000000;475.411916
7510.000000;0.000000;488082.354352;94.228649;5.000000;5.000000;0.000000;541.945845
7511.000000;0.000000;488050.162986;94.223358;5.000000;5.000000;0.000000;600.000000
7512.000000;0.000000;488171.196950;94.243253;5.000000;5.000000;0.000000;600.000000
7513.000000;0.000000;488293.100091;94.263291;5.000000;5.000000;0.000000;600.000000
7514.000000;0.000000;488414.291735;94.283212;5.000000;5.000000;0.000000;600.000000
7515.000000;0.000000;488535.370444;94.303114;5.000000;5.000000;0.000000;600.000000
7516.000000;0.000000;488656.336252;94.322998;5.000000;5.000000;0.000000;600.000000
7517.000000;0.000000;488777.189193;94.342863;5.000000;5.000000;0.000000;600.000000
7518.000000;0.000000;488724.709587;94.334237;5.000000;5.000000;0.000000;600.000000
7519.000000;0.000000;488221.327643;94.251493;5.000000;5.000000;0.000000;542.445624
7520.000000;0.000000;488067.128445;94.226147;5.000000;5.000000;0.000000;590.155215
7521.000000;0.000000;488234.528277;94.253663;5.000000;5.000000;0.000000;600.000000
7522.000000;0.000000;488444.687543;94.288208;5.000000;5.000000;0.000000;600.000000
7523.000000;0.000000;488870.949509;94.358275;5.000000;5.000000;0.000000;600.000000
7524.000000;0.000000;489029.612400;94.384355;5.000000;5.000000;0.000000;600.000000
7525.000000;0.000000;489168.457680;94.407178;5.000000;5.000000;0.000000;600.000000
7526.000000;0.000000;489471.489341;94.456989;5.000000;5.000000;0.000000;600.000000
7527.000000;0.000000;489837.219801;94.517106;5.000000;5.000000;0.000000;600.000000
7528.000000;0.000000;489920.297385;94.530762;5.000000;5.000000;0.000000;600.000000
7529.000000;0.000000;489748.982598;94.502602;5.000000;5.000000;0.000000;600.000000
7530.000000;0.000000;489291.764706;94.427447;5.000000;5.000000;0.000000;600.000000
7531.000000;0.000000;488974.492630;94.375295;5.000000;5.000000;0.000000;505.468882
7532.000000;0.000000;488791.962089;94.345291;5.000000;5.000000;0.000000;376.216418
7533.000000;0.000000;488716.527087;94.332892;5.000000;5.000000;0.000000;431.419772
7534.000000;0.000000;488645.341136;94.321190;5.000000;5.000000;0.000000;485.090501
7535.000000;0.000000;488590.314814;94.312146;5.000000;5.000000;0.000000;540.601850
7536.000000;0.000000;488586.971777;94.311596;5.000000;5.000000;0.000000;600.000000
7537.000000;0.000000;488707.244269;94.331366;5.000000;5.000000;0.000000;600.000000
7538.000000;0.000000;488827.404220;94.351117;5.000000;5.000000;0.000000;600.000000
7539.000000;0.000000;488947.451662;94.370850;5.000000;5.000000;0.000000;600.000000
7540.000000;0.000000;489067.386629;94.390564;5.000000;5.000000;0.000000;600.000000
7541.000000;0.000000;489187.209155;94.410260;5.000000;5.000000;0.000000;600.000000
7542.000000;0.000000;489133.802661;94.401481;5.000000;5.000000;0.000000;600.000000
7543.000000;0.000000;488630.742880;94.318791;5.000000;5.000000;0.000000;540.956048
7544.000000;0.000000;488476.951329;94.293511;5.000000;5.000000;0.000000;583.556402
7545.000000;0.000000;488573.972420;94.309459;5.000000;5.000000;0.000000;600.000000
7546.000000;0.000000;488744.972977;94.337567;5.000000;5.000000;0.000000;600.000000
7547.000000;0.000000;488984.652701;94.376965;5.000000;5.000000;0.000000;600.000000
7548.000000;0.000000;489223.824989;94.416279;5.000000;5.000000;0.000000;600.000000
7549.000000;0.000000;489430.217248;94.450205;5.000000;5.000000;0.000000;600.000000
7550.000000;0.000000;489974.554393;94.539680;5.000000;5.000000;0.000000;600.000000
7551.000000;0.000000;490470.478305;94.621198;5.000000;5.000000;0.000000;600.000000
7552.000000;0.000000;490551.817251;94.634568;5.000000;5.000000;0.000000;600.000000
7553.000000;0.000000;490379.229015;94.606199;5.000000;5.000000;0.000000;600.000000
7554.000000;0.000000;489920.751598;94.530836;5.000000;5.000000;0.000000;600.000000
7555.000000;0.000000;489603.449022;94.478680;5.000000;5.000000;0.000000;504.761406
7556.000000;0.000000;489420.887983;94.448671;5.000000;5.000000;0.000000;374.801466
7557.000000;0.000000;489335.216484;94.434589;5.000000;5.000000;0.000000;429.420129
7558.000000;0.000000;489265.283032;94.423094;5.000000;5.000000;0.000000;482.506167
7559.000000;0.000000;489211.936649;94.414325;5.000000;5.000000;0.000000;537.432825
7560.000000;0.000000;489214.525643;94.414750;5.000000;5.000000;0.000000;600.000000
7561.000000;0.000000;489347.195330;94.436558;5.000000;5.000000;0.000000;600.000000
7562.000000;0.000000;489479.833579;94.458360;5.000000;5.000000;0.000000;600.000000
7563.000000;0.000000;489612.440409;94.480158;5.000000;5.000000;0.000000;600.000000
7564.000000;0.000000;489745.015837;94.501950;5.000000;5.000000;0.000000;600.000000
7565.000000;0.000000;489877.559880;94.523737;5.000000;5.000000;0.000000;600.000000
7566.000000;0.000000;489836.902122;94.517054;5.000000;5.000000;0.000000;600.000000
7567.000000;0.000000;489332.354747;94.434119;5.000000;5.000000;0.000000;548.105432
7568.000000;0.000000;489201.112851;94.412546;5.000000;5.000000;0.000000;600.000000
7569.000000;0.000000;489403.352081;94.445789;5.000000;5.000000;0.000000;600.000000
7570.000000;0.000000;489795.253054;94.510208;5.000000;5.000000;0.000000;600.000000
7571.000000;0.000000;490574.654271;94.638322;5.000000;5.000000;0.000000;600.000000
7572.000000;0.000000;491245.520695;94.748596;5.000000;5.000000;0.000000;600.000000
7573.000000;0.000000;491756.488355;94.832586;5.000000;5.000000;0.000000;600.000000
7574.000000;0.000000;492465.040986;94.949055;5.000000;5.000000;0.000000;600.000000
7575.000000;0.000000;492898.992559;95.020385;5.000000;5.000000;0.000000;600.000000
7576.000000;48.830551;492857.328094;95.013537;5.000000;5.000000;11.850000;600.000000
7577.000000;0.000000;492694.207482;94.986724;5.000000;5.000000;0.000000;600.000000
7578.000000;0.000000;492243.800831;94.912688;5.000000;5.000000;0.000000;600.000000
7579.000000;0.000000;491923.820609;94.860091;5.000000;5.000000;0.000000;511.128690
7580.000000;0.000000;491738.325554;94.829601;5.000000;5.000000;0.000000;387.536034
7581.000000;0.000000;491659.755181;94.816685;5.000000;5.000000;0.000000;447.416915
7582.000000;0.000000;491586.545510;94.804652;5.000000;5.000000;0.000000;505.765171
7583.000000;0.000000;491529.666567;94.795302;5.000000;5.000000;0.000000;565.954047
7584.000000;0.000000;491589.002353;94.805055;5.000000;5.000000;0.000000;600.000000
7585.000000;0.000000;491719.816009;94.826558;5.000000;5.000000;0.000000;600.000000
7586.000000;0.000000;491850.427526;94.848027;5.000000;5.000000;0.000000;600.000000
7587.000000;0.000000;491973.278397;94.868221;5.000000;5.000000;0.000000;600.000000
7588.000000;0.000000;492070.418882;94.884188;5.000000;5.000000;0.000000;600.000000
7589.000000;0.000000;492166.420451;94.899969;5.000000;5.000000;0.000000;600.000000
7590.000000;0.000000;492087.265406;94.886958;5.000000;5.000000;0.000000;600.000000
7591.000000;0.000000;491544.727910;94.797778;5.000000;5.000000;0.000000;548.738284
7592.000000;0.000000;491377.763209;94.770333;5.000000;5.000000;0.000000;600.000000
7593.000000;0.000000;491551.818194;94.798943;5.000000;5.000000;0.000000;600.000000
7594.000000;0.000000;491860.866737;94.849743;5.000000;5.000000;0.000000;600.000000
7595.000000;0.000000;492439.910896;94.944924;5.000000;5.000000;0.000000;600.000000
7596.000000;0.000000;492896.186651;95.019924;5.000000;5.000000;0.000000;600.000000
7597.000000;0.000000;492703.652946;94.988276;5.000000;5.000000;426.600000;600.000000
7598.000000;109.273337;493043.337820;95.044112;5.000000;5.000000;0.000000;600.000000
7599.000000;90.389262;492999.840572;95.036962;5.000000;5.000000;308.100000;600.000000
7600.000000;48.694871;492958.171217;95.030113;5.000000;5.000000;11.850000;600.000000
7601.000000;0.000000;492798.354713;95.003843;5.000000;5.000000;0.000000;600.000000
7602.000000;0.000000;492352.708643;94.930590;5.000000;5.000000;0.000000;600.000000
7603.000000;0.000000;492032.979640;94.878034;5.000000;5.000000;0.000000;512.543642
7604.000000;0.000000;491845.773791;94.847262;5.000000;5.000000;0.000000;390.365938
7605.000000;0.000000;491763.148208;94.833681;5.000000;5.000000;0.000000;451.416201
7606.000000;0.000000;491685.613524;94.820936;5.000000;5.000000;0.000000;510.933839
7607.000000;0.000000;491624.225277;94.810845;5.000000;5.000000;0.000000;572.292097
7608.000000;0.000000;491675.151941;94.819216;5.000000;5.000000;0.000000;600.000000
7609.000000;0.000000;491783.896873;94.837091;5.000000;5.000000;0.000000;600.000000
7610.000000;0.000000;491869.397142;94.851145;5.000000;5.000000;0.000000;600.000000
7611.000000;0.000000;491947.823612;94.864037;5.000000;5.000000;0.000000;600.000000
7612.000000;0.000000;492024.743392;94.876681;5.000000;5.000000;0.000000;600.000000
7613.000000;0.000000;492101.457092;94.889290;5.000000;5.000000;0.000000;600.000000
7614.000000;0.000000;492003.500719;94.873189;5.000000;5.000000;0.000000;600.000000
7615.000000;0.000000;491455.652784;94.783136;5.000000;5.000000;0.000000;541.123710
7616.000000;0.000000;491265.473752;94.751875;5.000000;5.000000;0.000000;596.574446
7617.000000;0.000000;491431.133465;94.779106;5.000000;5.000000;0.000000;600.000000
7618.000000;0.000000;491735.142911;94.829077;5.000000;5.000000;0.000000;600.000000
7619.000000;0.000000;492485.499303;94.952417;5.000000;5.000000;0.000000;600.000000
7620.000000;179.254910;492809.847787;95.005732;5.000000;5.000000;0.000000;600.000000
7621.000000;0.000000;492669.806614;94.982713;5.000000;5.000000;793.950000;600.000000
7622.000000;120.125997;493142.213129;95.060365;5.000000;5.000000;0.000000;600.000000
7623.000000;93.657922;493098.711086;95.053214;5.000000;5.000000;379.200000;600.000000
7624.000000;42.720531;493057.036937;95.046364;5.000000;5.000000;11.850000;600.000000
7625.000000;36.736314;492815.638362;95.006684;5.000000;5.000000;0.000000;600.000000
7626.000000;0.000000;492356.312040;94.931182;5.000000;5.000000;0.000000;600.000000
7627.000000;0.000000;492036.497362;94.878613;5.000000;5.000000;0.000000;504.407668
7628.000000;0.000000;491850.996843;94.848121;5.000000;5.000000;0.000000;374.093990
7629.000000;0.000000;491772.421006;94.835205;5.000000;5.000000;0.000000;428.420307
7630.000000;0.000000;491699.205872;94.823170;5.000000;5.000000;0.000000;481.214000
7631.000000;0.000000;491642.321466;94.813820;5.000000;5.000000;0.000000;535.848312
7632.000000;0.000000;491629.793635;94.811761;5.000000;5.000000;0.000000;600.000000
7633.000000;0.000000;491733.792556;94.828855;5.000000;5.000000;0.000000;600.000000
7634.000000;0.000000;491820.126310;94.843047;5.000000;5.000000;0.000000;600.000000
7635.000000;0.000000;491904.001700;94.856834;5.000000;5.000000;0.000000;600.000000
7636.000000;0.000000;491985.333812;94.870203;5.000000;5.000000;0.000000;600.000000
7637.000000;0.000000;492064.123231;94.883154;5.000000;5.000000;0.000000;600.000000
7638.000000;0.000000;491967.291369;94.867237;5.000000;5.000000;0.000000;600.000000
7639.000000;0.000000;491409.288691;94.775515;5.000000;5.000000;0.000000;544.139690
7640.000000;0.000000;491192.914406;94.739948;5.000000;5.000000;0.000000;572.781153
7641.000000;0.000000;491163.419333;94.735100;5.000000;5.000000;0.000000;600.000000
7642.000000;0.000000;491201.754757;94.741402;5.000000;5.000000;0.000000;600.000000
7643.000000;0.000000;491135.672288;94.730539;5.000000;5.000000;0.000000;600.000000
7644.000000;0.000000;490929.819502;94.696702;5.000000;5.000000;0.000000;600.000000
7645.000000;0.000000;491144.253793;94.731950;5.000000;5.000000;0.000000;600.000000
7646.000000;0.000000;491744.188559;94.830564;5.000000;5.000000;0.000000;600.000000
7647.000000;0.000000;492122.788691;94.892797;5.000000;5.000000;0.000000;600.000000
7648.000000;0.000000;492167.029912;94.900069;5.000000;5.000000;0.000000;600.000000
7649.000000;0.000000;491995.658368;94.871900;5.000000;5.000000;0.000000;600.000000
7650.000000;0.000000;491529.846821;94.795332;5.000000;5.000000;0.000000;600.000000
7651.000000;0.000000;491176.232219;94.737206;5.000000;5.000000;0.000000;507.945048
7652.000000;0.000000;490956.330414;94.701060;5.000000;5.000000;0.000000;381.168750
7653.000000;0.000000;490843.440461;94.682504;5.000000;5.000000;0.000000;438.418522
7654.000000;0.000000;490735.053373;94.664687;5.000000;5.000000;0.000000;494.135669
7655.000000;-0.000000;490642.224720;94.649429;5.000000;5.000000;0.000000;551.693436
7656.000000;0.000000;490633.493823;94.647994;5.000000;5.000000;0.000000;600.000000
7657.000000;0.000000;490720.627397;94.662316;5.000000;5.000000;0.000000;600.000000
7658.000000;0.000000;490798.408719;94.675101;5.000000;5.000000;0.000000;600.000000
7659.000000;0.000000;490870.740799;94.686991;5.000000;5.000000;0.000000;600.000000
7660.000000;0.000000;490941.363734;94.698600;5.000000;5.000000;0.000000;600.000000
7661.000000;0.000000;491010.466904;94.709959;5.000000;5.000000;0.000000;600.000000
7662.000000;0.000000;490905.682792;94.692735;5.000000;5.000000;0.000000;600.000000
7663.000000;0.000000;490334.636592;94.598869;5.000000;5.000000;0.000000;550.153236
7664.000000;0.000000;490134.116918;94.565908;5.000000;5.000000;0.000000;590.659118
7665.000000;0.000000;490195.132191;94.575938;5.000000;5.000000;0.000000;600.000000
7666.000000;0.000000;490305.175680;94.594026;5.000000;5.000000;0.000000;600.000000
7667.000000;0.000000;490279.232257;94.589762;5.000000;5.000000;0.000000;600.000000
7668.000000;0.000000;490194.273076;94.575797;5.000000;5.000000;0.000000;600.000000
7669.000000;0.000000;490027.255361;94.548343;5.000000;5.000000;0.000000;552.468776
7670.000000;0.000000;489978.390015;94.540311;5.000000;5.000000;0.000000;595.451192
7671.000000;0.000000;490030.968405;94.548953;5.000000;5.000000;0.000000;600.000000
7672.000000;0.000000;490069.815345;94.555339;5.000000;5.000000;0.000000;600.000000
7673.000000;0.000000;489910.743006;94.529191;5.000000;5.000000;0.000000;600.000000
7674.000000;0.000000;489465.263659;94.455965;5.000000;5.000000;0.000000;600.000000
7675.000000;0.000000;489145.247170;94.403363;5.000000;5.000000;0.000000;513.958594
7676.000000;0.000000;488959.801349;94.372880;5.000000;5.000000;0.000000;393.195842
7677.000000;0.000000;488881.280209;94.359973;5.000000;5.000000;0.000000;455.415487
7678.000000;0.000000;488795.834768;94.345928;5.000000;5.000000;0.000000;516.102507
7679.000000;0.000000;488712.716649;94.332265;5.000000;5.000000;0.000000;578.630146
7680.000000;0.000000;488748.890331;94.338211;5.000000;5.000000;0.000000;600.000000
7681.000000;0.000000;488829.943023;94.351534;5.000000;5.000000;0.000000;600.000000
7682.000000;0.000000;488908.917664;94.364516;5.000000;5.000000;0.000000;600.000000
7683.000000;0.000000;488986.759547;94.377311;5.000000;5.000000;0.000000;600.000000
7684.000000;0.000000;489058.204792;94.389055;5.000000;5.000000;0.000000;600.000000
7685.000000;0.000000;489118.346087;94.398941;5.000000;5.000000;0.000000;600.000000
7686.000000;0.000000;489003.475027;94.380059;5.000000;5.000000;0.000000;600.000000
7687.000000;0.000000;488439.869565;94.287416;5.000000;5.000000;0.000000;535.649978
7688.000000;0.000000;488251.356270;94.256429;5.000000;5.000000;0.000000;582.052423
7689.000000;0.000000;488361.144044;94.274476;5.000000;5.000000;0.000000;600.000000
7690.000000;0.000000;488563.940002;94.307810;5.000000;5.000000;0.000000;600.000000
7691.000000;0.000000;489022.995442;94.383267;5.000000;5.000000;0.000000;600.000000
7692.000000;0.000000;489458.780907;94.454900;5.000000;5.000000;0.000000;600.000000
7693.000000;0.000000;489853.657294;94.519808;5.000000;5.000000;0.000000;600.000000
7694.000000;0.000000;490494.067507;94.625075;5.000000;5.000000;0.000000;600.000000
7695.000000;0.000000;490873.666167;94.687472;5.000000;5.000000;0.000000;600.000000
7696.000000;0.000000;490906.669390;94.692897;5.000000;5.000000;0.000000;600.000000
7697.000000;0.000000;490725.098635;94.663051;5.000000;5.000000;0.000000;600.000000
7698.000000;0.000000;490257.643122;94.586213;5.000000;5.000000;0.000000;600.000000
7699.000000;0.000000;489940.324210;94.534054;5.000000;5.000000;0.000000;499.455336
7700.000000;-0.000000;489757.746836;94.504042;5.000000;5.000000;0.000000;364.189326
7701.000000;0.000000;489679.358002;94.491157;5.000000;5.000000;0.000000;414.422807
7702.000000;-0.000000;489606.244363;94.479139;5.000000;5.000000;0.000000;463.123663
7703.000000;0.000000;489547.467946;94.469478;5.000000;5.000000;0.000000;513.665139
7704.000000;0.000000;489508.951950;94.463147;5.000000;5.000000;0.000000;582.566590
7705.000000;0.000000;489577.189384;94.474363;5.000000;5.000000;0.000000;600.000000
7706.000000;0.000000;489663.075751;94.488481;5.000000;5.000000;0.000000;600.000000
7707.000000;0.000000;489729.412552;94.499385;5.000000;5.000000;0.000000;600.000000
7708.000000;0.000000;489791.991855;94.509671;5.000000;5.000000;0.000000;600.000000
7709.000000;0.000000;489851.759306;94.519496;5.000000;5.000000;0.000000;600.000000
7710.000000;0.000000;489732.708180;94.499927;5.000000;5.000000;0.000000;600.000000
7711.000000;0.000000;489158.573357;94.405553;5.000000;5.000000;0.000000;535.463902
7712.000000;0.000000;488943.827712;94.370254;5.000000;5.000000;0.000000;563.398929
7713.000000;0.000000;488950.204523;94.371302;5.000000;5.000000;0.000000;600.000000
7714.000000;0.000000;489143.933504;94.403147;5.000000;5.000000;0.000000;600.000000
7715.000000;0.000000;489786.959944;94.508844;5.000000;5.000000;0.000000;600.000000
7716.000000;0.000000;490154.879292;94.569321;5.000000;5.000000;0.000000;600.000000
7717.000000;0.000000;489967.364487;94.538498;5.000000;5.000000;0.000000;528.915642
7718.000000;0.000000;489897.832045;94.527069;5.000000;5.000000;0.000000;543.168112
7719.000000;0.000000;489854.487325;94.519944;5.000000;5.000000;0.000000;567.615969
7720.000000;-0.000000;489810.661990;94.512740;5.000000;5.000000;0.000000;593.372560
7721.000000;0.000000;489611.253329;94.479963;5.000000;5.000000;0.000000;600.000000
7722.000000;0.000000;489139.460215;94.402411;5.000000;5.000000;0.000000;600.000000
7723.000000;0.000000;488801.936525;94.346931;5.000000;5.000000;0.000000;498.747860
7724.000000;0.000000;488590.564852;94.312187;5.000000;5.000000;0.000000;362.774374
7725.000000;0.000000;488486.290115;94.295046;5.000000;5.000000;0.000000;412.423164
7726.000000;0.000000;488387.548328;94.278816;5.000000;5.000000;0.000000;460.539329
7727.000000;0.000000;488305.395007;94.265312;5.000000;5.000000;0.000000;510.496115
7728.000000;0.000000;488246.387740;94.255612;5.000000;5.000000;0.000000;565.949675
7729.000000;0.000000;488234.594643;94.253674;5.000000;5.000000;0.000000;600.000000
7730.000000;0.000000;488289.514792;94.262701;5.000000;5.000000;0.000000;600.000000
7731.000000;0.000000;488341.221383;94.271201;5.000000;5.000000;0.000000;600.000000
7732.000000;0.000000;488394.286392;94.279923;5.000000;5.000000;0.000000;600.000000
7733.000000;0.000000;488448.930044;94.288905;5.000000;5.000000;0.000000;600.000000
7734.000000;0.000000;488331.825409;94.269656;5.000000;5.000000;0.000000;600.000000
7735.000000;0.000000;487804.198517;94.182927;5.000000;5.000000;0.000000;518.409854
7736.000000;0.000000;487622.379046;94.153041;5.000000;5.000000;0.000000;526.002445
7737.000000;0.000000;487584.032596;94.146738;5.000000;5.000000;0.000000;546.518002
7738.000000;0.000000;487548.454289;94.140889;5.000000;5.000000;0.000000;568.019053
7739.000000;0.000000;487377.349223;94.112764;5.000000;5.000000;0.000000;587.349549
7740.000000;0.000000;487083.545039;94.064470;5.000000;5.000000;0.000000;600.000000
7741.000000;0.000000;486878.758165;94.030808;5.000000;5.000000;0.000000;488.398594
7742.000000;0.000000;486820.565492;94.021243;5.000000;5.000000;0.000000;491.357719
7743.000000;0.000000;486777.369990;94.014142;5.000000;5.000000;0.000000;503.219502
7744.000000;0.000000;486736.002367;94.007342;5.000000;5.000000;0.000000;515.959112
7745.000000;0.000000;486494.910303;93.967713;5.000000;5.000000;0.000000;531.230343
7746.000000;0.000000;485987.814399;93.884359;5.000000;5.000000;0.000000;536.738230
7747.000000;0.000000;485670.702534;93.832234;5.000000;5.000000;0.000000;419.214143
7748.000000;0.000000;485488.332196;93.802256;5.000000;5.000000;0.000000;266.968709
7749.000000;0.000000;485413.057389;93.789883;5.000000;5.000000;0.000000;303.169608
7750.000000;0.000000;485343.314125;93.778419;5.000000;5.000000;0.000000;337.837882
7751.000000;0.000000;485290.157921;93.769681;5.000000;5.000000;0.000000;374.346776
7752.000000;0.000000;485259.115865;93.764579;5.000000;5.000000;0.000000;445.002300
7753.000000;0.000000;485222.972314;93.758638;5.000000;5.000000;0.000000;516.807292
7754.000000;0.000000;485191.933516;93.753536;5.000000;5.000000;0.000000;588.612284
7755.000000;0.000000;485284.815610;93.768803;5.000000;5.000000;0.000000;600.000000
7756.000000;0.000000;485401.034216;93.787907;5.000000;5.000000;0.000000;600.000000
7757.000000;0.000000;485517.227350;93.807006;5.000000;5.000000;0.000000;600.000000
7758.000000;0.000000;485460.031952;93.797605;5.000000;5.000000;0.000000;600.000000
7759.000000;0.000000;484959.373315;93.715309;5.000000;5.000000;0.000000;537.064930
7760.000000;0.000000;484798.160792;93.688809;5.000000;5.000000;0.000000;582.051302
7761.000000;0.000000;484924.434510;93.709566;5.000000;5.000000;0.000000;600.000000
7762.000000;0.000000;485147.049557;93.746158;5.000000;5.000000;0.000000;600.000000
7763.000000;0.000000;485682.875812;93.834235;5.000000;5.000000;0.000000;600.000000
7764.000000;0.000000;486264.456875;93.929832;5.000000;5.000000;0.000000;600.000000
7765.000000;0.000000;486637.993669;93.991232;5.000000;5.000000;0.000000;600.000000
7766.000000;0.000000;487216.069044;94.086254;5.000000;5.000000;0.000000;600.000000
7767.000000;0.000000;487525.738354;94.137156;5.000000;5.000000;0.000000;600.000000
7768.000000;0.000000;487545.779694;94.140450;5.000000;5.000000;0.000000;600.000000
7769.000000;0.000000;487365.029483;94.110739;5.000000;5.000000;0.000000;600.000000
7770.000000;0.000000;486898.233250;94.034009;5.000000;5.000000;0.000000;600.000000
7771.000000;0.000000;486578.939739;93.981525;5.000000;5.000000;0.000000;500.870288
7772.000000;-0.000000;486394.387860;93.951190;5.000000;5.000000;0.000000;367.019230
7773.000000;0.000000;486316.846118;93.938444;5.000000;5.000000;0.000000;418.422093
7774.000000;0.000000;486244.750529;93.926593;5.000000;5.000000;0.000000;468.292331
7775.000000;0.000000;486189.156613;93.917455;5.000000;5.000000;0.000000;520.003189
7776.000000;0.000000;486155.420464;93.911909;5.000000;5.000000;0.000000;572.825640
7777.000000;0.000000;486176.331698;93.915346;5.000000;5.000000;0.000000;600.000000
7778.000000;0.000000;486252.571515;93.927878;5.000000;5.000000;0.000000;600.000000
7779.000000;0.000000;486328.541414;93.940366;5.000000;5.000000;0.000000;600.000000
7780.000000;0.000000;486389.037890;93.950310;5.000000;5.000000;0.000000;600.000000
7781.000000;0.000000;486432.259404;93.957415;5.000000;5.000000;0.000000;600.000000
7782.000000;0.000000;486295.461051;93.934928;5.000000;5.000000;0.000000;600.000000
7783.000000;0.000000;485747.912403;93.844925;5.000000;5.000000;0.000000;515.226212
7784.000000;0.000000;485549.523143;93.812315;5.000000;5.000000;0.000000;537.854966
7785.000000;0.000000;485516.604559;93.806904;5.000000;5.000000;0.000000;600.000000
7786.000000;0.000000;485681.341797;93.833982;5.000000;5.000000;0.000000;600.000000
