Heure;Bilan [kWh];Stockage eau [kWh];Température du stock [°C];COP chauffage;COP ECS;ECS Gachée [kWh];Stock batterie [kWh];Stockage hydrogene [kWh];consElecPac;pertes_horaires
7282.000000;124.467235;485282.075707;93.768353;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.683871
7283.000000;147.372627;485923.455039;93.873780;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.711664
7284.000000;136.606030;486319.941721;93.938952;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.742765
7285.000000;0.000000;486620.879375;93.988419;2467.755440;2467.755440;0.000000;224.199174;20000.000000;0.000000;24.761991
7286.000000;70.736532;487125.901207;94.071432;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.776584
7287.000000;94.237042;487501.003399;94.133090;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.801072
7288.000000;43.331651;487484.121186;94.130315;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.819261
7289.000000;41.438434;487217.602346;94.086506;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.818443
7290.000000;30.498756;486683.964898;93.998789;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.805519
7291.000000;0.000000;486339.282276;93.942132;2467.755440;2467.755440;0.000000;158.444445;20000.000000;0.000000;24.779643
7292.000000;0.000000;486128.312018;93.907453;2467.755440;2467.755440;0.000000;31.816822;20000.000000;0.000000;24.762929
7293.000000;0.000000;486023.322679;93.890196;2467.755440;2467.755440;0.000000;89.651785;20000.000000;0.000000;24.752699
7294.000000;0.000000;485922.750322;93.873664;2467.755440;2467.755440;0.000000;145.969448;20000.000000;0.000000;24.747608
7295.000000;0.000000;485837.736021;93.859690;2467.755440;2467.755440;0.000000;204.109325;20000.000000;0.000000;24.742731
7296.000000;32.519878;485765.229912;93.847772;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.738608
7297.000000;84.773931;485682.174820;93.834119;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.735093
7298.000000;84.773931;485592.891255;93.819443;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.731065
7299.000000;84.773931;485492.812019;93.802993;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.726736
7300.000000;84.773931;485382.765636;93.784904;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.721883
7301.000000;84.773931;485266.060089;93.765720;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.716547
7302.000000;64.438948;485007.028758;93.723142;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.710888
7303.000000;0.000000;484421.511587;93.626898;2467.755440;2467.755440;0.000000;192.930822;20000.000000;0.000000;24.698327
7304.000000;0.000000;484205.026145;93.591313;2467.755440;2467.755440;0.000000;222.704127;20000.000000;0.000000;24.669935
7305.000000;13.727965;484159.195405;93.583779;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.659437
7306.000000;137.037755;484831.400671;93.694273;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.657215
7307.000000;157.343147;485549.345356;93.812285;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.689811
7308.000000;141.476550;485984.164679;93.883759;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.724624
7309.000000;0.000000;486440.001115;93.958687;2467.755440;2467.755440;0.000000;248.388640;20000.000000;0.000000;24.745709
7310.000000;110.484238;487040.689717;94.057426;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.767813
7311.000000;123.807562;487626.483042;94.153715;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.796941
7312.000000;41.202171;487617.762245;94.152282;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.825346
7313.000000;39.308954;487370.402424;94.111622;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.824923
7314.000000;28.569276;486839.858066;94.024414;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.812929
7315.000000;0.000000;486480.227885;93.965299;2467.755440;2467.755440;0.000000;156.300578;20000.000000;0.000000;24.787202
7316.000000;0.000000;486253.280293;93.927995;2467.755440;2467.755440;0.000000;27.529089;20000.000000;0.000000;24.769763
7317.000000;0.000000;486131.369393;93.907956;2467.755440;2467.755440;0.000000;83.627519;20000.000000;0.000000;24.758759
7318.000000;0.000000;486013.790798;93.888629;2467.755440;2467.755440;0.000000;138.208651;20000.000000;0.000000;24.752847
7319.000000;0.000000;485910.740582;93.871690;2467.755440;2467.755440;0.000000;194.611996;20000.000000;0.000000;24.747145
7320.000000;33.222589;485819.933933;93.856764;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.742149
7321.000000;96.029231;485716.675688;93.839790;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.737745
7322.000000;96.029231;485605.938950;93.821588;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.732738
7323.000000;96.029231;485492.759581;93.802984;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.727368
7324.000000;96.029231;485378.028701;93.784125;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.721880
7325.000000;96.029231;485253.628384;93.763677;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.716317
7326.000000;75.694248;484977.632655;93.718310;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.710285
7327.000000;0.000000;484353.835410;93.615773;2467.755440;2467.755440;0.000000;205.992266;20000.000000;0.000000;24.696901
7328.000000;0.000000;484153.848750;93.582900;2467.755440;2467.755440;0.000000;246.975341;20000.000000;0.000000;24.666653
7329.000000;52.651281;484097.652491;93.573663;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.656956
7330.000000;117.193055;484490.328241;93.638209;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.654231
7331.000000;102.498447;484736.044466;93.678599;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.673272
7332.000000;140.831850;485094.530726;93.737525;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.685187
7333.000000;0.000000;485453.127801;93.796470;2467.755440;2467.755440;0.000000;245.894529;20000.000000;0.000000;24.702570
7334.000000;87.968303;485841.894757;93.860373;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.719959
7335.000000;72.662862;486027.196712;93.890832;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.738810
7336.000000;49.857471;486019.579466;93.889580;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.747796
7337.000000;50.564254;485772.981142;93.849046;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.747426
7338.000000;39.824576;485260.208244;93.764758;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.735468
7339.000000;0.000000;484927.884161;93.710133;2467.755440;2467.755440;0.000000;168.806467;20000.000000;0.000000;24.710604
7340.000000;0.000000;484708.396344;93.674054;2467.755440;2467.755440;0.000000;52.540867;20000.000000;0.000000;24.694489
7341.000000;0.000000;484594.889856;93.655397;2467.755440;2467.755440;0.000000;118.769067;20000.000000;0.000000;24.683846
7342.000000;0.000000;484484.941266;93.637324;2467.755440;2467.755440;0.000000;183.479969;20000.000000;0.000000;24.678342
7343.000000;0.014538;484390.465685;93.621794;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.673011
7344.000000;85.438996;484316.990255;93.609717;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.668429
7345.000000;86.703411;484225.999889;93.594760;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.664866
7346.000000;86.703411;484120.330435;93.577391;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.660454
7347.000000;86.703411;483994.947104;93.556781;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.655330
7348.000000;86.703411;483862.338354;93.534983;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.649250
7349.000000;86.703411;483724.165034;93.512271;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.642820
7350.000000;66.368428;483446.245470;93.466588;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.636120
7351.000000;0.000000;482846.111483;93.367941;2467.755440;2467.755440;0.000000;195.519133;20000.000000;0.000000;24.622643
7352.000000;0.000000;482642.144933;93.334414;2467.755440;2467.755440;0.000000;226.758970;20000.000000;0.000000;24.593543
7353.000000;20.662827;482593.734978;93.326456;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.583652
7354.000000;146.867235;483306.075154;93.443547;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.581305
7355.000000;168.772627;484084.833304;93.571556;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.615846
7356.000000;145.906030;484538.325142;93.646099;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.653609
7357.000000;9.779256;485039.816688;93.728532;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.675599
7358.000000;113.504117;485640.744186;93.827309;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.699917
7359.000000;76.637042;485900.547394;93.870014;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.729056
7360.000000;41.331651;485879.710789;93.866589;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.741654
7361.000000;41.238434;485602.537247;93.821029;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.740644
7362.000000;30.498756;485057.300615;93.731405;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.727204
7363.000000;0.000000;484700.933871;93.672828;2467.755440;2467.755440;0.000000;158.444445;20000.000000;0.000000;24.700765
7364.000000;0.000000;484472.389558;93.635261;2467.755440;2467.755440;0.000000;31.816822;20000.000000;0.000000;24.683484
7365.000000;0.000000;484334.707015;93.612629;2467.755440;2467.755440;0.000000;89.651785;20000.000000;0.000000;24.672402
7366.000000;0.000000;484192.078541;93.589184;2467.755440;2467.755440;0.000000;145.969448;20000.000000;0.000000;24.665726
7367.000000;0.000000;484048.643661;93.565607;2467.755440;2467.755440;0.000000;204.109325;20000.000000;0.000000;24.658809
7368.000000;41.524118;483919.785307;93.544426;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.651854
7369.000000;93.778171;483787.535701;93.522688;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.645606
7370.000000;93.778171;483651.017509;93.500247;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.639193
7371.000000;93.778171;483509.744936;93.477026;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.632573
7372.000000;93.778171;483363.668713;93.453014;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.625723
7373.000000;93.778171;483213.189574;93.428279;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.618639
7374.000000;73.443188;482922.951287;93.380571;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.611342
7375.000000;0.000000;482312.132675;93.280168;2467.755440;2467.755440;0.000000;202.824422;20000.000000;0.000000;24.597269
7376.000000;0.000000;482100.587018;93.245395;2467.755440;2467.755440;0.000000;238.811543;20000.000000;0.000000;24.567650
7377.000000;40.329334;482074.469324;93.241102;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.557392
7378.000000;60.041995;482147.879679;93.253169;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.556125
7379.000000;60.547387;482123.752991;93.249203;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.559685
7380.000000;62.880790;481964.307923;93.222994;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.558515
7381.000000;0.000000;481957.487285;93.221873;2467.755440;2467.755440;0.000000;185.393351;20000.000000;0.000000;24.550783
7382.000000;0.000000;482233.703247;93.267276;2467.755440;2467.755440;0.000000;249.004341;20000.000000;0.000000;24.550453
7383.000000;57.205514;482342.380166;93.285140;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.563846
7384.000000;47.606411;482316.853098;93.280944;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.569116
7385.000000;48.313194;482070.690822;93.240481;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.567878
7386.000000;37.573516;481558.353951;93.156265;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.555942
7387.000000;0.000000;481235.744874;93.103236;2467.755440;2467.755440;0.000000;166.305289;20000.000000;0.000000;24.531098
7388.000000;0.000000;481047.706590;93.072328;2467.755440;2467.755440;0.000000;47.538511;20000.000000;0.000000;24.515455
7389.000000;0.000000;480935.322613;93.053854;2467.755440;2467.755440;0.000000;111.740757;20000.000000;0.000000;24.506337
7390.000000;0.000000;480825.465977;93.035797;2467.755440;2467.755440;0.000000;174.425705;20000.000000;0.000000;24.500887
7391.000000;0.000000;480730.051846;93.020113;2467.755440;2467.755440;0.000000;238.932866;20000.000000;0.000000;24.495560
7392.000000;88.578021;480654.692913;93.007726;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.490933
7393.000000;102.139251;480577.191134;92.994986;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.487279
7394.000000;102.139251;480473.332113;92.977915;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.483521
7395.000000;102.139251;480358.759128;92.959082;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.478485
7396.000000;102.139251;480215.207199;92.935485;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.472929
7397.000000;102.139251;480065.132731;92.910817;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.465968
7398.000000;81.804268;479774.012096;92.862964;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.458691
7399.000000;0.000000;479160.475178;92.762113;2467.755440;2467.755440;0.000000;212.447844;20000.000000;0.000000;24.444574
7400.000000;9.222152;478964.560847;92.729910;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.414823
7401.000000;59.422033;478904.900721;92.720103;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.405323
7402.000000;149.403075;479538.353271;92.824227;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.402430
7403.000000;202.308467;480449.238620;92.973954;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.433147
7404.000000;211.141870;481230.332751;93.102347;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.477317
7405.000000;74.815096;482070.399703;93.240433;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.515192
7406.000000;162.839957;482884.210191;93.374203;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.555928
7407.000000;145.372882;483492.055565;93.474118;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.595390
7408.000000;58.467491;483470.287250;93.470540;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.624865
7409.000000;56.674274;483222.827043;93.429863;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.623809
7410.000000;45.934596;482708.490304;93.345319;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.611810
7411.000000;0.000000;482383.588955;93.291914;2467.755440;2467.755440;0.000000;175.595378;20000.000000;0.000000;24.586869
7412.000000;0.000000;482193.069512;93.260597;2467.755440;2467.755440;0.000000;66.118689;20000.000000;0.000000;24.571114
7413.000000;0.000000;482109.371495;93.246839;2467.755440;2467.755440;0.000000;137.845907;20000.000000;0.000000;24.561876
7414.000000;0.000000;482010.055429;93.230514;2467.755440;2467.755440;0.000000;208.055827;20000.000000;0.000000;24.557817
7415.000000;33.431067;481918.462857;93.215458;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.553002
7416.000000;101.400696;481847.766797;93.203838;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.548560
7417.000000;102.665111;481776.799665;93.192172;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.545132
7418.000000;102.665111;481704.616474;93.180307;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.541691
7419.000000;102.665111;481631.217283;93.168242;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.538191
7420.000000;102.665111;481555.117152;93.155733;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.534631
7421.000000;102.665111;481470.430210;93.141813;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.530941
7422.000000;82.330128;481242.821932;93.104400;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.526835
7423.000000;0.000000;480676.846290;93.011367;2467.755440;2467.755440;0.000000;212.698800;20000.000000;0.000000;24.515798
7424.000000;9.326852;480492.514929;92.981068;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.488353
7425.000000;62.947893;480481.508211;92.979259;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.479415
7426.000000;86.028935;480687.849311;93.013176;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.478881
7427.000000;133.134327;481104.251920;93.081622;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.488887
7428.000000;159.567730;481517.299788;93.149517;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.509079
7429.000000;51.540956;482162.745826;93.255612;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.529108
7430.000000;124.065817;482708.150835;93.345263;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.560406
7431.000000;133.898742;483216.367247;93.428802;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.586853
7432.000000;57.993351;483179.379800;93.422722;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.611496
7433.000000;57.200134;482889.381699;93.375053;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.609703
7434.000000;46.460456;482326.699629;93.282562;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.595641
7435.000000;0.000000;481952.622794;93.221073;2467.755440;2467.755440;0.000000;176.179667;20000.000000;0.000000;24.568356
7436.000000;0.000000;481711.922249;93.181508;2467.755440;2467.755440;0.000000;67.287267;20000.000000;0.000000;24.550217
7437.000000;0.000000;481577.591063;93.159427;2467.755440;2467.755440;0.000000;139.487759;20000.000000;0.000000;24.538545
7438.000000;0.000000;481447.426283;93.138032;2467.755440;2467.755440;0.000000;210.170953;20000.000000;0.000000;24.532031
7439.000000;36.307067;481333.851494;93.119363;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.525719
7440.000000;96.694296;481241.664782;93.104209;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.520212
7441.000000;97.958711;481149.329540;93.089032;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.515742
7442.000000;97.958711;481056.998775;93.073855;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.511264
7443.000000;97.958711;480963.457488;93.058479;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.506787
7444.000000;97.958711;480869.920737;93.043104;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.502251
7445.000000;97.958711;480775.979021;93.027662;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.497716
7446.000000;77.623728;480546.563917;92.989952;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.493160
7447.000000;0.000000;479984.721537;92.897599;2467.755440;2467.755440;0.000000;207.580577;20000.000000;0.000000;24.482036
7448.000000;0.000000;479807.407738;92.868453;2467.755440;2467.755440;0.000000;247.150185;20000.000000;0.000000;24.454792
7449.000000;53.575032;479796.719241;92.866696;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.446194
7450.000000;57.322535;479831.409547;92.872398;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.445675
7451.000000;57.627927;479764.073685;92.861330;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.447358
7452.000000;56.961330;479512.400040;92.819961;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.444092
7453.000000;0.000000;479395.181296;92.800693;2467.755440;2467.755440;0.000000;174.705062;20000.000000;0.000000;24.431889
7454.000000;0.000000;479426.613507;92.805860;2467.755440;2467.755440;0.000000;213.008538;20000.000000;0.000000;24.426205
7455.000000;9.190718;479425.949043;92.805751;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.427729
7456.000000;51.586951;479378.576395;92.797964;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.427696
7457.000000;52.493734;479109.273598;92.753697;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.425399
7458.000000;41.754056;478569.139829;92.664913;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.412341
7459.000000;0.000000;478214.788700;92.606666;2467.755440;2467.755440;0.000000;170.950334;20000.000000;0.000000;24.386149
7460.000000;0.000000;477990.572905;92.569811;2467.755440;2467.755440;0.000000;56.828600;20000.000000;0.000000;24.368966
7461.000000;0.000000;477863.743670;92.548963;2467.755440;2467.755440;0.000000;124.793332;20000.000000;0.000000;24.358094
7462.000000;0.000000;477739.541477;92.528547;2467.755440;2467.755440;0.000000;191.240766;20000.000000;0.000000;24.351944
7463.000000;10.567126;477629.831985;92.510514;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.345921
7464.000000;90.584276;477539.921884;92.495735;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.340602
7465.000000;91.848691;477448.648142;92.480731;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.336242
7466.000000;91.848691;477355.281826;92.465384;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.331816
7467.000000;91.848691;477259.823038;92.449693;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.327288
7468.000000;91.848691;477163.401379;92.433844;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.322660
7469.000000;91.848691;477064.887395;92.417651;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.317984
7470.000000;71.513708;476829.208244;92.378911;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.313207
7471.000000;0.000000;476259.410121;92.285250;2467.755440;2467.755440;0.000000;200.680555;20000.000000;0.000000;24.301779
7472.000000;0.000000;476067.612965;92.253724;2467.755440;2467.755440;0.000000;233.671144;20000.000000;0.000000;24.274149
7473.000000;27.488300;476024.974313;92.246715;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.264848
7474.000000;43.112515;475997.726513;92.242236;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.262781
7475.000000;107.117907;476334.151550;92.297536;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.261460
7476.000000;92.851310;476387.213224;92.306258;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.277773
7477.000000;8.724536;476843.515023;92.381263;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.280346
7478.000000;67.949397;477100.778965;92.423550;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.302472
7479.000000;46.982322;477132.904783;92.428831;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.314947
7480.000000;44.176931;477109.254827;92.424944;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.316505
7481.000000;46.383714;476866.679570;92.385070;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.315358
7482.000000;35.644036;476358.100546;92.301472;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.303596
7483.000000;0.000000;476039.505632;92.249103;2467.755440;2467.755440;0.000000;164.161423;20000.000000;0.000000;24.278934
7484.000000;0.000000;475855.652318;92.218882;2467.755440;2467.755440;0.000000;43.250778;20000.000000;0.000000;24.263485
7485.000000;0.000000;475778.894607;92.206265;2467.755440;2467.755440;0.000000;105.716492;20000.000000;0.000000;24.254570
7486.000000;0.000000;475707.668510;92.194558;2467.755440;2467.755440;0.000000;166.664908;20000.000000;0.000000;24.250848
7487.000000;0.000000;475653.029545;92.185576;2467.755440;2467.755440;0.000000;229.435537;20000.000000;0.000000;24.247394
7488.000000;73.201733;475619.564300;92.180075;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.244745
7489.000000;97.315551;475584.134177;92.174252;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.243122
7490.000000;97.315551;475548.449273;92.168386;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.241404
7491.000000;97.315551;475512.509599;92.162478;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.239674
7492.000000;97.315551;475476.229668;92.156515;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.237931
7493.000000;97.315551;475439.694997;92.150509;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.236172
7494.000000;76.980568;475251.362652;92.119552;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.234400
7495.000000;0.000000;474706.418040;92.029977;2467.755440;2467.755440;0.000000;206.532622;20000.000000;0.000000;24.225268
7496.000000;0.000000;474526.306190;92.000371;2467.755440;2467.755440;0.000000;244.173385;20000.000000;0.000000;24.198843
7497.000000;46.624317;474502.168278;91.996403;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.190109
7498.000000;50.379375;474494.194320;91.995092;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.188939
7499.000000;45.484767;474350.692263;91.971504;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.188552
7500.000000;51.218170;474058.250117;91.923434;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.181594
7501.000000;0.000000;473881.064849;91.894309;2467.755440;2467.755440;0.000000;163.323774;20000.000000;0.000000;24.167413
7502.000000;0.000000;473850.472442;91.889281;2467.755440;2467.755440;0.000000;191.148405;20000.000000;0.000000;24.158821
7503.000000;0.000000;473825.155870;91.885119;2467.755440;2467.755440;0.000000;230.882669;20000.000000;0.000000;24.157338
7504.000000;27.102312;473782.466308;91.878102;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.156110
7505.000000;51.850574;473540.052370;91.838255;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.154040
7506.000000;41.110896;473031.634656;91.754684;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.142285
7507.000000;0.000000;472713.201045;91.702341;2467.755440;2467.755440;0.000000;170.235712;20000.000000;0.000000;24.117632
7508.000000;0.000000;472529.509026;91.672147;2467.755440;2467.755440;0.000000;55.399356;20000.000000;0.000000;24.102191
7509.000000;0.000000;472452.912601;91.659556;2467.755440;2467.755440;0.000000;122.785244;20000.000000;0.000000;24.093283
7510.000000;0.000000;472381.847784;91.647875;2467.755440;2467.755440;0.000000;188.653833;20000.000000;0.000000;24.089569
7511.000000;7.049596;472327.370090;91.638920;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.086123
7512.000000;81.901616;472295.006609;91.633600;2467.755440;2467.755440;0.000000;250.000000;20000.000000;0.000000;24.083481
