Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
7863.000000;0.000000;1928218.194202;93.237827;5.000000;5.000000;0.000000
7864.000000;0.000000;1928149.126792;93.234989;5.000000;5.000000;0.000000
7865.000000;0.000000;1927883.342843;93.224067;5.000000;5.000000;0.000000
7866.000000;0.000000;1927330.646153;93.201355;5.000000;5.000000;0.000000
7867.000000;0.000000;1926929.136685;93.184855;5.000000;5.000000;0.000000
7868.000000;0.000000;1926658.355913;93.173728;5.000000;5.000000;0.000000
7869.000000;0.000000;1926485.728450;93.166634;5.000000;5.000000;0.000000
7870.000000;0.000000;1926317.216559;93.159709;5.000000;5.000000;0.000000
7871.000000;0.000000;1926165.018901;93.153455;5.000000;5.000000;0.000000
7872.000000;0.000000;1926034.937379;93.148109;5.000000;5.000000;0.000000
7873.000000;0.000000;1925913.121779;93.143103;5.000000;5.000000;0.000000
7874.000000;0.000000;1925904.952262;93.142768;5.000000;5.000000;0.000000
7875.000000;0.000000;1925896.783278;93.142432;5.000000;5.000000;0.000000
7876.000000;0.000000;1925888.889315;93.142107;5.000000;5.000000;0.000000
7877.000000;0.000000;1925881.063365;93.141786;5.000000;5.000000;0.000000
7878.000000;0.000000;1925701.117471;93.134391;5.000000;5.000000;0.000000
7879.000000;0.000000;1925104.911022;93.109891;5.000000;5.000000;0.000000
7880.000000;0.000000;1924854.270294;93.099591;5.000000;5.000000;0.000000
7881.000000;0.000000;1924757.571290;93.095617;5.000000;5.000000;0.000000
7882.000000;0.000000;1924684.275470;93.092605;5.000000;5.000000;0.000000
7883.000000;0.000000;1924526.809783;93.086134;5.000000;5.000000;0.000000
7884.000000;0.000000;1924265.478613;93.075395;5.000000;5.000000;0.000000
7885.000000;0.000000;1924029.585720;93.065702;5.000000;5.000000;0.000000
7886.000000;-0.000000;1923940.284173;93.062032;5.000000;5.000000;0.000000
7887.000000;0.000000;1923865.979654;93.058978;5.000000;5.000000;0.000000
7888.000000;0.000000;1923788.763149;93.055805;5.000000;5.000000;0.000000
7889.000000;0.000000;1923509.172013;93.044316;5.000000;5.000000;0.000000
7890.000000;0.000000;1922963.402734;93.021888;5.000000;5.000000;0.000000
7891.000000;0.000000;1922607.523776;93.007264;5.000000;5.000000;0.000000
7892.000000;0.000000;1922386.210645;92.998169;5.000000;5.000000;0.000000
7893.000000;0.000000;1922271.905341;92.993472;5.000000;5.000000;0.000000
7894.000000;0.000000;1922138.390358;92.987985;5.000000;5.000000;0.000000
7895.000000;0.000000;1922019.487558;92.983099;5.000000;5.000000;0.000000
7896.000000;0.000000;1921920.638896;92.979037;5.000000;5.000000;0.000000
7897.000000;0.000000;1921819.646699;92.974887;5.000000;5.000000;0.000000
7898.000000;0.000000;1921862.932307;92.976666;5.000000;5.000000;0.000000
7899.000000;0.000000;1921914.587750;92.978788;5.000000;5.000000;0.000000
7900.000000;0.000000;1921958.846094;92.980607;5.000000;5.000000;0.000000
7901.000000;0.000000;1921995.842895;92.982127;5.000000;5.000000;0.000000
7902.000000;0.000000;1921842.891343;92.975842;5.000000;5.000000;0.000000
7903.000000;0.000000;1921225.547134;92.950473;5.000000;5.000000;0.000000
7904.000000;0.000000;1920963.759282;92.939715;5.000000;5.000000;0.000000
7905.000000;0.000000;1920873.441891;92.936004;5.000000;5.000000;0.000000
7906.000000;0.000000;1920861.978224;92.935533;5.000000;5.000000;0.000000
7907.000000;0.000000;1920727.699213;92.930014;5.000000;5.000000;0.000000
7908.000000;0.000000;1920461.495544;92.919075;5.000000;5.000000;0.000000
7909.000000;0.000000;1920445.129554;92.918403;5.000000;5.000000;0.000000
7910.000000;0.000000;1920722.957953;92.929820;5.000000;5.000000;0.000000
7911.000000;0.000000;1920827.474140;92.934115;5.000000;5.000000;0.000000
7912.000000;0.000000;1920821.591352;92.933873;5.000000;5.000000;0.000000
7913.000000;0.000000;1920614.699049;92.925371;5.000000;5.000000;0.000000
7914.000000;0.000000;1920121.490944;92.905103;5.000000;5.000000;0.000000
7915.000000;0.000000;1919765.098740;92.890458;5.000000;5.000000;0.000000
7916.000000;0.000000;1919543.186878;92.881338;5.000000;5.000000;0.000000
7917.000000;0.000000;1919401.822859;92.875529;5.000000;5.000000;0.000000
7918.000000;0.000000;1919260.149975;92.869707;5.000000;5.000000;0.000000
7919.000000;0.000000;1919133.863518;92.864518;5.000000;5.000000;0.000000
7920.000000;0.000000;1919082.654381;92.862413;5.000000;5.000000;0.000000
7921.000000;0.000000;1919142.308563;92.864865;5.000000;5.000000;0.000000
7922.000000;0.000000;1919193.282462;92.866959;5.000000;5.000000;0.000000
7923.000000;0.000000;1919229.029583;92.868428;5.000000;5.000000;0.000000
7924.000000;0.000000;1919250.568078;92.869314;5.000000;5.000000;0.000000
7925.000000;0.000000;1919268.599545;92.870055;5.000000;5.000000;0.000000
7926.000000;0.000000;1919110.684150;92.863565;5.000000;5.000000;0.000000
7927.000000;0.000000;1918486.014903;92.837895;5.000000;5.000000;0.000000
7928.000000;0.000000;1918214.604233;92.826742;5.000000;5.000000;0.000000
7929.000000;0.000000;1918301.851468;92.830327;5.000000;5.000000;0.000000
7930.000000;0.000000;1918487.005843;92.837936;5.000000;5.000000;0.000000
7931.000000;0.000000;1918633.976561;92.843975;5.000000;5.000000;0.000000
7932.000000;0.000000;1918951.113183;92.857008;5.000000;5.000000;0.000000
7933.000000;0.000000;1919101.764052;92.863199;5.000000;5.000000;0.000000
7934.000000;0.000000;1919505.612620;92.879794;5.000000;5.000000;0.000000
7935.000000;0.000000;1919633.004872;92.885029;5.000000;5.000000;0.000000
7936.000000;0.000000;1919635.359766;92.885126;5.000000;5.000000;0.000000
7937.000000;0.000000;1919425.982115;92.876522;5.000000;5.000000;0.000000
7938.000000;0.000000;1918910.438251;92.855336;5.000000;5.000000;0.000000
7939.000000;0.000000;1918521.353877;92.839347;5.000000;5.000000;0.000000
7940.000000;0.000000;1918265.976824;92.828853;5.000000;5.000000;0.000000
7941.000000;0.000000;1918116.578121;92.822714;5.000000;5.000000;0.000000
7942.000000;0.000000;1917954.923291;92.816071;5.000000;5.000000;0.000000
7943.000000;0.000000;1917796.388489;92.809556;5.000000;5.000000;0.000000
7944.000000;0.000000;1917726.322218;92.806676;5.000000;5.000000;0.000000
7945.000000;0.000000;1917717.890983;92.806330;5.000000;5.000000;0.000000
7946.000000;0.000000;1917705.199026;92.805808;5.000000;5.000000;0.000000
7947.000000;0.000000;1917688.633634;92.805128;5.000000;5.000000;0.000000
7948.000000;0.000000;1917667.790102;92.804271;5.000000;5.000000;0.000000
7949.000000;0.000000;1917642.754231;92.803242;5.000000;5.000000;0.000000
7950.000000;0.000000;1917438.375884;92.794844;5.000000;5.000000;0.000000
7951.000000;0.000000;1916792.732804;92.768312;5.000000;5.000000;0.000000
7952.000000;0.000000;1916486.451429;92.755725;5.000000;5.000000;0.000000
7953.000000;0.000000;1916332.971947;92.749418;5.000000;5.000000;0.000000
7954.000000;0.000000;1916325.518560;92.749112;5.000000;5.000000;0.000000
7955.000000;0.000000;1916165.920598;92.742554;5.000000;5.000000;0.000000
7956.000000;0.000000;1915991.566764;92.735389;5.000000;5.000000;0.000000
7957.000000;0.000000;1915822.255075;92.728431;5.000000;5.000000;0.000000
7958.000000;0.000000;1916072.960125;92.738734;5.000000;5.000000;0.000000
7959.000000;0.000000;1916132.030594;92.741161;5.000000;5.000000;0.000000
7960.000000;0.000000;1916091.313651;92.739488;5.000000;5.000000;0.000000
7961.000000;0.000000;1915808.659355;92.727872;5.000000;5.000000;0.000000
7962.000000;0.000000;1915216.711854;92.703547;5.000000;5.000000;0.000000
7963.000000;0.000000;1914773.886786;92.685350;5.000000;5.000000;0.000000
7964.000000;0.000000;1914461.445152;92.672510;5.000000;5.000000;0.000000
7965.000000;0.000000;1914251.271079;92.663873;5.000000;5.000000;0.000000
7966.000000;0.000000;1914041.951203;92.655272;5.000000;5.000000;0.000000
7967.000000;0.000000;1913845.823784;92.647212;5.000000;5.000000;0.000000
7968.000000;0.000000;1913667.795319;92.639896;5.000000;5.000000;0.000000
7969.000000;0.000000;1913557.669302;92.635371;5.000000;5.000000;0.000000
7970.000000;0.000000;1913513.074022;92.633538;5.000000;5.000000;0.000000
7971.000000;0.000000;1913465.003549;92.631563;5.000000;5.000000;0.000000
7972.000000;0.000000;1913414.839573;92.629501;5.000000;5.000000;0.000000
7973.000000;0.000000;1913360.881313;92.627284;5.000000;5.000000;0.000000
7974.000000;0.000000;1913129.347678;92.617769;5.000000;5.000000;0.000000
7975.000000;0.000000;1912457.918363;92.590178;5.000000;5.000000;0.000000
7976.000000;0.000000;1912148.150526;92.577448;5.000000;5.000000;0.000000
7977.000000;0.000000;1911977.440186;92.570433;5.000000;5.000000;0.000000
7978.000000;0.000000;1911957.057813;92.569595;5.000000;5.000000;0.000000
7979.000000;0.000000;1911837.940001;92.564700;5.000000;5.000000;0.000000
7980.000000;0.000000;1911617.155595;92.555628;5.000000;5.000000;0.000000
7981.000000;-0.000000;1911379.966632;92.545881;5.000000;5.000000;0.000000
7982.000000;0.000000;1911255.859054;92.540780;5.000000;5.000000;0.000000
7983.000000;0.000000;1911134.397049;92.535789;5.000000;5.000000;0.000000
7984.000000;0.000000;1911037.365494;92.531802;5.000000;5.000000;0.000000
7985.000000;0.000000;1910729.731338;92.519160;5.000000;5.000000;0.000000
7986.000000;0.000000;1910121.351485;92.494159;5.000000;5.000000;0.000000
7987.000000;0.000000;1909662.924770;92.475321;5.000000;5.000000;0.000000
7988.000000;0.000000;1909337.478457;92.461947;5.000000;5.000000;0.000000
7989.000000;0.000000;1909115.177595;92.452812;5.000000;5.000000;0.000000
7990.000000;0.000000;1908896.503294;92.443826;5.000000;5.000000;0.000000
7991.000000;0.000000;1908693.825231;92.435497;5.000000;5.000000;0.000000
7992.000000;0.000000;1908509.583818;92.427926;5.000000;5.000000;0.000000
7993.000000;0.000000;1908404.515096;92.423608;5.000000;5.000000;0.000000
7994.000000;0.000000;1908364.197912;92.421951;5.000000;5.000000;0.000000
7995.000000;0.000000;1908321.786803;92.420208;5.000000;5.000000;0.000000
7996.000000;0.000000;1908276.458461;92.418346;5.000000;5.000000;0.000000
7997.000000;0.000000;1908229.968024;92.416435;5.000000;5.000000;0.000000
7998.000000;0.000000;1908005.862449;92.407226;5.000000;5.000000;0.000000
7999.000000;0.000000;1907334.451830;92.379635;5.000000;5.000000;0.000000
8000.000000;0.000000;1907024.432689;92.366895;5.000000;5.000000;0.000000
8001.000000;0.000000;1906935.249544;92.363230;5.000000;5.000000;0.000000
8002.000000;0.000000;1906992.680734;92.365590;5.000000;5.000000;0.000000
8003.000000;0.000000;1906956.100050;92.364087;5.000000;5.000000;0.000000
8004.000000;0.000000;1906849.828719;92.359720;5.000000;5.000000;0.000000
8005.000000;0.000000;1906725.054768;92.354592;5.000000;5.000000;0.000000
8006.000000;0.000000;1906747.828768;92.355528;5.000000;5.000000;0.000000
8007.000000;0.000000;1906767.190278;92.356324;5.000000;5.000000;0.000000
8008.000000;0.000000;1906699.413822;92.353539;5.000000;5.000000;0.000000
8009.000000;0.000000;1906434.014822;92.342633;5.000000;5.000000;0.000000
8010.000000;0.000000;1905871.606330;92.319521;5.000000;5.000000;0.000000
8011.000000;0.000000;1905436.536100;92.301642;5.000000;5.000000;0.000000
8012.000000;0.000000;1905126.642573;92.288908;5.000000;5.000000;0.000000
8013.000000;0.000000;1904919.732029;92.280405;5.000000;5.000000;0.000000
8014.000000;-0.000000;1904714.220085;92.271960;5.000000;5.000000;0.000000
8015.000000;0.000000;1904526.463484;92.264244;5.000000;5.000000;0.000000
8016.000000;0.000000;1904351.720586;92.257063;5.000000;5.000000;0.000000
8017.000000;0.000000;1904273.841541;92.253863;5.000000;5.000000;0.000000
8018.000000;0.000000;1904226.247065;92.251907;5.000000;5.000000;0.000000
8019.000000;0.000000;1904174.637535;92.249786;5.000000;5.000000;0.000000
8020.000000;0.000000;1904120.867158;92.247577;5.000000;5.000000;0.000000
8021.000000;0.000000;1904050.464648;92.244683;5.000000;5.000000;0.000000
8022.000000;0.000000;1903795.866619;92.234221;5.000000;5.000000;0.000000
8023.000000;0.000000;1903108.017793;92.205955;5.000000;5.000000;0.000000
8024.000000;0.000000;1902765.207939;92.191867;5.000000;5.000000;0.000000
8025.000000;0.000000;1902607.250077;92.185376;5.000000;5.000000;0.000000
8026.000000;0.000000;1902685.076193;92.188574;5.000000;5.000000;0.000000
8027.000000;0.000000;1902708.703810;92.189545;5.000000;5.000000;0.000000
8028.000000;0.000000;1902822.624859;92.194227;5.000000;5.000000;0.000000
8029.000000;0.000000;1902880.501864;92.196605;5.000000;5.000000;0.000000
8030.000000;0.000000;1903141.666358;92.207337;5.000000;5.000000;0.000000
8031.000000;0.000000;1903199.192548;92.209701;5.000000;5.000000;0.000000
8032.000000;0.000000;1903165.319007;92.208309;5.000000;5.000000;0.000000
8033.000000;0.000000;1902903.456176;92.197548;5.000000;5.000000;0.000000
8034.000000;0.000000;1902350.445982;92.174823;5.000000;5.000000;0.000000
8035.000000;0.000000;1901958.681382;92.158724;5.000000;5.000000;0.000000
8036.000000;0.000000;1901693.923685;92.147844;5.000000;5.000000;0.000000
8037.000000;0.000000;1901513.207117;92.140418;5.000000;5.000000;0.000000
8038.000000;0.000000;1901323.812864;92.132635;5.000000;5.000000;0.000000
8039.000000;0.000000;1901139.127970;92.125045;5.000000;5.000000;0.000000
8040.000000;0.000000;1900967.596187;92.117997;5.000000;5.000000;0.000000
8041.000000;0.000000;1900812.070393;92.111605;5.000000;5.000000;0.000000
8042.000000;0.000000;1900764.498908;92.109651;5.000000;5.000000;0.000000
8043.000000;0.000000;1900707.643204;92.107314;5.000000;5.000000;0.000000
8044.000000;0.000000;1900634.479733;92.104308;5.000000;5.000000;0.000000
8045.000000;0.000000;1900531.906204;92.100092;5.000000;5.000000;0.000000
8046.000000;0.000000;1900246.409065;92.088360;5.000000;5.000000;0.000000
8047.000000;0.000000;1899513.761218;92.058253;5.000000;5.000000;0.000000
8048.000000;0.000000;1899153.612687;92.043453;5.000000;5.000000;0.000000
8049.000000;0.000000;1899050.889109;92.039232;5.000000;5.000000;0.000000
8050.000000;0.000000;1899118.409229;92.042006;5.000000;5.000000;0.000000
8051.000000;0.000000;1899107.302114;92.041550;5.000000;5.000000;0.000000
8052.000000;0.000000;1899216.928922;92.046055;5.000000;5.000000;0.000000
8053.000000;0.000000;1899286.916117;92.048931;5.000000;5.000000;0.000000
8054.000000;0.000000;1899566.830680;92.060434;5.000000;5.000000;0.000000
8055.000000;0.000000;1899588.535318;92.061326;5.000000;5.000000;0.000000
8056.000000;0.000000;1899484.628225;92.057056;5.000000;5.000000;0.000000
8057.000000;0.000000;1899167.427166;92.044021;5.000000;5.000000;0.000000
8058.000000;0.000000;1898563.447147;92.019201;5.000000;5.000000;0.000000
8059.000000;0.000000;1898108.175151;92.000492;5.000000;5.000000;0.000000
8060.000000;0.000000;1897781.585964;91.987071;5.000000;5.000000;0.000000
8061.000000;0.000000;1897564.388260;91.978146;5.000000;5.000000;0.000000
8062.000000;0.000000;1897353.890465;91.969496;5.000000;5.000000;0.000000
8063.000000;0.000000;1897161.265163;91.961580;5.000000;5.000000;0.000000
8064.000000;0.000000;1896991.571710;91.954607;5.000000;5.000000;0.000000
8065.000000;0.000000;1896958.983741;91.953267;5.000000;5.000000;0.000000
8066.000000;0.000000;1896970.975738;91.953760;5.000000;5.000000;0.000000
8067.000000;0.000000;1896987.844498;91.954453;5.000000;5.000000;0.000000
8068.000000;0.000000;1897009.675119;91.955351;5.000000;5.000000;0.000000
8069.000000;0.000000;1897032.520897;91.956289;5.000000;5.000000;0.000000
8070.000000;0.000000;1896885.959089;91.950267;5.000000;5.000000;0.000000
8071.000000;0.000000;1896270.542551;91.924977;5.000000;5.000000;0.000000
8072.000000;0.000000;1895991.855811;91.913524;5.000000;5.000000;0.000000
8073.000000;0.000000;1896046.817476;91.915783;5.000000;5.000000;0.000000
8074.000000;0.000000;1896182.632154;91.921364;5.000000;5.000000;0.000000
8075.000000;0.000000;1896247.394260;91.924026;5.000000;5.000000;0.000000
8076.000000;0.000000;1896303.287613;91.926322;5.000000;5.000000;0.000000
8077.000000;0.000000;1896219.345060;91.922873;5.000000;5.000000;0.000000
8078.000000;0.000000;1896323.411687;91.927149;5.000000;5.000000;0.000000
8079.000000;0.000000;1896364.825027;91.928851;5.000000;5.000000;0.000000
8080.000000;0.000000;1896337.427278;91.927725;5.000000;5.000000;0.000000
8081.000000;0.000000;1896102.140769;91.918057;5.000000;5.000000;0.000000
8082.000000;0.000000;1895576.310226;91.896448;5.000000;5.000000;0.000000
8083.000000;0.000000;1895169.781839;91.879742;5.000000;5.000000;0.000000
8084.000000;0.000000;1894897.177299;91.868540;5.000000;5.000000;0.000000
8085.000000;0.000000;1894731.667624;91.861739;5.000000;5.000000;0.000000
8086.000000;0.000000;1894569.593806;91.855078;5.000000;5.000000;0.000000
8087.000000;0.000000;1894422.740528;91.849044;5.000000;5.000000;0.000000
8088.000000;0.000000;1894450.489896;91.850184;5.000000;5.000000;0.000000
8089.000000;0.000000;1894502.298760;91.852313;5.000000;5.000000;0.000000
8090.000000;0.000000;1894550.521454;91.854295;5.000000;5.000000;0.000000
8091.000000;0.000000;1894596.233722;91.856173;5.000000;5.000000;0.000000
8092.000000;0.000000;1894637.802366;91.857881;5.000000;5.000000;0.000000
8093.000000;0.000000;1894676.861144;91.859486;5.000000;5.000000;0.000000
8094.000000;0.000000;1894538.344324;91.853794;5.000000;5.000000;0.000000
8095.000000;0.000000;1893918.286710;91.828314;5.000000;5.000000;0.000000
8096.000000;0.000000;1893648.378034;91.817222;5.000000;5.000000;0.000000
8097.000000;0.000000;1893733.671264;91.820727;5.000000;5.000000;0.000000
8098.000000;0.000000;1893895.934354;91.827395;5.000000;5.000000;0.000000
8099.000000;0.000000;1893958.355649;91.829960;5.000000;5.000000;0.000000
8100.000000;0.000000;1894018.300637;91.832424;5.000000;5.000000;0.000000
8101.000000;0.000000;1894112.556238;91.836297;5.000000;5.000000;0.000000
8102.000000;0.000000;1894326.177547;91.845075;5.000000;5.000000;0.000000
8103.000000;0.000000;1894385.736574;91.847523;5.000000;5.000000;0.000000
8104.000000;0.000000;1894372.509355;91.846979;5.000000;5.000000;0.000000
8105.000000;0.000000;1894159.158455;91.838212;5.000000;5.000000;0.000000
8106.000000;0.000000;1893655.827720;91.817528;5.000000;5.000000;0.000000
8107.000000;0.000000;1893246.809945;91.800720;5.000000;5.000000;0.000000
8108.000000;0.000000;1892961.262591;91.788986;5.000000;5.000000;0.000000
8109.000000;0.000000;1892777.293490;91.781426;5.000000;5.000000;0.000000
8110.000000;0.000000;1892595.658300;91.773962;5.000000;5.000000;0.000000
8111.000000;0.000000;1892439.945127;91.767563;5.000000;5.000000;0.000000
8112.000000;0.000000;1892413.996939;91.766497;5.000000;5.000000;0.000000
8113.000000;0.000000;1892376.231470;91.764945;5.000000;5.000000;0.000000
8114.000000;0.000000;1892332.438896;91.763145;5.000000;5.000000;0.000000
8115.000000;0.000000;1892284.086580;91.761158;5.000000;5.000000;0.000000
8116.000000;0.000000;1892229.896894;91.758931;5.000000;5.000000;0.000000
8117.000000;0.000000;1892170.086240;91.756473;5.000000;5.000000;0.000000
8118.000000;0.000000;1891922.533615;91.746301;5.000000;5.000000;0.000000
8119.000000;0.000000;1891222.422972;91.717530;5.000000;5.000000;0.000000
8120.000000;0.000000;1890884.094667;91.703627;5.000000;5.000000;0.000000
8121.000000;0.000000;1890713.629216;91.696622;5.000000;5.000000;0.000000
8122.000000;0.000000;1890583.664306;91.691281;5.000000;5.000000;0.000000
8123.000000;0.000000;1890447.595247;91.685690;5.000000;5.000000;0.000000
8124.000000;0.000000;1890180.967849;91.674733;5.000000;5.000000;0.000000
8125.000000;0.000000;1890152.006939;91.673543;5.000000;5.000000;0.000000
8126.000000;0.000000;1890360.724680;91.682120;5.000000;5.000000;0.000000
8127.000000;0.000000;1890396.589174;91.683594;5.000000;5.000000;0.000000
8128.000000;0.000000;1890328.921292;91.680813;5.000000;5.000000;0.000000
8129.000000;0.000000;1890063.014047;91.669886;5.000000;5.000000;0.000000
8130.000000;0.000000;1889505.207795;91.646963;5.000000;5.000000;0.000000
8131.000000;0.000000;1889079.417032;91.629466;5.000000;5.000000;0.000000
8132.000000;0.000000;1888775.153194;91.616963;5.000000;5.000000;0.000000
8133.000000;0.000000;1888571.050670;91.608575;5.000000;5.000000;0.000000
8134.000000;0.000000;1888368.882161;91.600267;5.000000;5.000000;0.000000
8135.000000;0.000000;1888179.095895;91.592468;5.000000;5.000000;0.000000
8136.000000;0.000000;1888006.413893;91.585372;5.000000;5.000000;0.000000
8137.000000;0.000000;1887847.455326;91.578840;5.000000;5.000000;0.000000
8138.000000;0.000000;1887796.782647;91.576758;5.000000;5.000000;0.000000
8139.000000;0.000000;1887729.500143;91.573993;5.000000;5.000000;0.000000
8140.000000;0.000000;1887649.361821;91.570700;5.000000;5.000000;0.000000
8141.000000;0.000000;1887564.148767;91.567198;5.000000;5.000000;0.000000
8142.000000;0.000000;1887299.732609;91.556332;5.000000;5.000000;0.000000
8143.000000;0.000000;1886600.237642;91.527587;5.000000;5.000000;0.000000
8144.000000;0.000000;1886250.775497;91.513226;5.000000;5.000000;0.000000
8145.000000;0.000000;1886079.103538;91.506172;5.000000;5.000000;0.000000
8146.000000;0.000000;1885952.102514;91.500953;5.000000;5.000000;0.000000
8147.000000;0.000000;1885765.474188;91.493284;5.000000;5.000000;0.000000
8148.000000;0.000000;1885511.825566;91.482860;5.000000;5.000000;0.000000
8149.000000;0.000000;1885517.233485;91.483082;5.000000;5.000000;0.000000
8150.000000;0.000000;1885699.989828;91.490593;5.000000;5.000000;0.000000
8151.000000;0.000000;1885724.359830;91.491594;5.000000;5.000000;0.000000
8152.000000;0.000000;1885643.949446;91.488290;5.000000;5.000000;0.000000
8153.000000;0.000000;1885365.669153;91.476854;5.000000;5.000000;0.000000
8154.000000;0.000000;1884794.061930;91.453364;5.000000;5.000000;0.000000
8155.000000;0.000000;1884372.043995;91.436022;5.000000;5.000000;0.000000
8156.000000;0.000000;1884074.774871;91.423806;5.000000;5.000000;0.000000
8157.000000;0.000000;1883877.266351;91.415690;5.000000;5.000000;0.000000
8158.000000;0.000000;1883683.113649;91.407711;5.000000;5.000000;0.000000
8159.000000;0.000000;1883504.267949;91.400362;5.000000;5.000000;0.000000
8160.000000;0.000000;1883346.877685;91.393894;5.000000;5.000000;0.000000
8161.000000;0.000000;1883222.144292;91.388768;5.000000;5.000000;0.000000
8162.000000;0.000000;1883211.894354;91.388347;5.000000;5.000000;0.000000
8163.000000;0.000000;1883200.362730;91.387873;5.000000;5.000000;0.000000
8164.000000;0.000000;1883188.831959;91.387399;5.000000;5.000000;0.000000
8165.000000;0.000000;1883177.149048;91.386919;5.000000;5.000000;0.000000
8166.000000;0.000000;1882991.428704;91.379287;5.000000;5.000000;0.000000
8167.000000;-0.000000;1882347.534480;91.352827;5.000000;5.000000;0.000000
8168.000000;0.000000;1882035.306909;91.339997;5.000000;5.000000;0.000000
8169.000000;0.000000;1881895.081782;91.334234;5.000000;5.000000;0.000000
8170.000000;0.000000;1881918.248054;91.335186;5.000000;5.000000;0.000000
8171.000000;0.000000;1881809.665967;91.330724;5.000000;5.000000;0.000000
8172.000000;0.000000;1881567.802654;91.320785;5.000000;5.000000;0.000000
8173.000000;0.000000;1881271.137126;91.308594;5.000000;5.000000;0.000000
8174.000000;-0.000000;1881110.440267;91.301990;5.000000;5.000000;0.000000
8175.000000;0.000000;1881001.474071;91.297513;5.000000;5.000000;0.000000
8176.000000;0.000000;1880881.769201;91.292593;5.000000;5.000000;0.000000
8177.000000;0.000000;1880567.374879;91.279674;5.000000;5.000000;0.000000
8178.000000;0.000000;1879966.040741;91.254963;5.000000;5.000000;0.000000
8179.000000;0.000000;1879512.546139;91.236327;5.000000;5.000000;0.000000
8180.000000;-0.000000;1879191.869792;91.223149;5.000000;5.000000;0.000000
8181.000000;0.000000;1878977.007252;91.214320;5.000000;5.000000;0.000000
8182.000000;-0.000000;1878767.679050;91.205717;5.000000;5.000000;0.000000
8183.000000;0.000000;1878574.279306;91.197770;5.000000;5.000000;0.000000
8184.000000;0.000000;1878397.965934;91.190525;5.000000;5.000000;0.000000
8185.000000;0.000000;1878299.285182;91.186469;5.000000;5.000000;0.000000
8186.000000;0.000000;1878247.134420;91.184326;5.000000;5.000000;0.000000
8187.000000;0.000000;1878191.742895;91.182050;5.000000;5.000000;0.000000
8188.000000;0.000000;1878132.813843;91.179628;5.000000;5.000000;0.000000
8189.000000;0.000000;1878068.399086;91.176981;5.000000;5.000000;0.000000
8190.000000;0.000000;1877826.902575;91.167057;5.000000;5.000000;0.000000
8191.000000;0.000000;1877154.948279;91.139444;5.000000;5.000000;0.000000
8192.000000;0.000000;1876835.122977;91.126301;5.000000;5.000000;0.000000
8193.000000;0.000000;1876702.416974;91.120848;5.000000;5.000000;0.000000
8194.000000;0.000000;1876671.173045;91.119564;5.000000;5.000000;0.000000
8195.000000;0.000000;1876585.718172;91.116052;5.000000;5.000000;0.000000
8196.000000;0.000000;1876498.241790;91.112458;5.000000;5.000000;0.000000
8197.000000;0.000000;1876442.277341;91.110158;5.000000;5.000000;0.000000
8198.000000;0.000000;1876530.828974;91.113797;5.000000;5.000000;0.000000
8199.000000;0.000000;1876572.877356;91.115525;5.000000;5.000000;0.000000
8200.000000;0.000000;1876518.117570;91.113274;5.000000;5.000000;0.000000
8201.000000;0.000000;1876251.031400;91.102299;5.000000;5.000000;0.000000
8202.000000;0.000000;1875687.322136;91.079134;5.000000;5.000000;0.000000
8203.000000;0.000000;1875272.057389;91.062069;5.000000;5.000000;0.000000
8204.000000;0.000000;1874983.543750;91.050213;5.000000;5.000000;0.000000
8205.000000;-0.000000;1874797.931453;91.042585;5.000000;5.000000;0.000000
8206.000000;0.000000;1874608.542117;91.034803;5.000000;5.000000;0.000000
8207.000000;0.000000;1874425.473141;91.027280;5.000000;5.000000;0.000000
8208.000000;0.000000;1874258.963727;91.020437;5.000000;5.000000;0.000000
8209.000000;0.000000;1874120.378117;91.014742;5.000000;5.000000;0.000000
8210.000000;0.000000;1874095.062715;91.013702;5.000000;5.000000;0.000000
8211.000000;0.000000;1874063.566525;91.012408;5.000000;5.000000;0.000000
8212.000000;0.000000;1874011.382688;91.010263;5.000000;5.000000;0.000000
8213.000000;0.000000;1873942.882077;91.007448;5.000000;5.000000;0.000000
8214.000000;0.000000;1873693.045990;90.997181;5.000000;5.000000;0.000000
8215.000000;0.000000;1872986.696203;90.968155;5.000000;5.000000;0.000000
8216.000000;0.000000;1872628.610943;90.953440;5.000000;5.000000;0.000000
8217.000000;0.000000;1872501.610298;90.948221;5.000000;5.000000;0.000000
8218.000000;0.000000;1872520.154599;90.948983;5.000000;5.000000;0.000000
8219.000000;0.000000;1872455.443120;90.946324;5.000000;5.000000;0.000000
8220.000000;0.000000;1872351.200667;90.942040;5.000000;5.000000;0.000000
8221.000000;0.000000;1872186.993122;90.935292;5.000000;5.000000;0.000000
8222.000000;0.000000;1872169.830192;90.934587;5.000000;5.000000;0.000000
8223.000000;0.000000;1872160.273215;90.934194;5.000000;5.000000;0.000000
8224.000000;0.000000;1872082.673541;90.931005;5.000000;5.000000;0.000000
8225.000000;0.000000;1871791.100160;90.919023;5.000000;5.000000;0.000000
8226.000000;0.000000;1871208.523941;90.895083;5.000000;5.000000;0.000000
8227.000000;0.000000;1870767.613051;90.876964;5.000000;5.000000;0.000000
8228.000000;0.000000;1870460.627039;90.864349;5.000000;5.000000;0.000000
